listing_id,district_name,borough,inside_ringbahn,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold,listing_date,hunting_difficulty_score,anmeldung_ease_score
765,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,36.5,620.55,740.88,17.0,2025-11-21,4,4
766,Lichtenberg,Lichtenberg,False,Apartment,False,36.8,481.0,594.58,13.07,2026-01-22,2,4
767,Wedding,Mitte,True,Apartment,False,75.7,1272.1,1496.72,16.8,2026-02-22,3,3
768,Neukölln,Neukölln,True,Apartment,False,62.8,1015.19,1240.82,16.17,2025-11-17,4,3
769,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,25.8,616.18,760.91,23.88,2025-08-24,4,4
770,Pankow,Pankow,False,Apartment,True,40.8,793.66,953.98,19.45,2026-05-30,3,4
771,Mitte,Mitte,True,Room,True,26.3,768.03,897.7,29.2,2026-02-24,5,4
772,Neukölln,Neukölln,True,Room,True,14.5,321.52,464.41,22.17,2026-07-15,4,3
773,Moabit,Mitte,True,Apartment,True,52.0,1161.13,1331.3,22.33,2025-11-15,4,3
774,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,84.1,2298.35,2562.95,27.33,2025-06-19,5,3
775,Moabit,Mitte,True,Room,False,15.6,289.28,402.14,18.54,2026-08-09,4,3
776,Pankow,Pankow,False,Apartment,True,79.5,1425.78,1727.46,17.93,2025-06-12,3,4
777,Pankow,Pankow,False,Apartment,False,45.5,633.43,781.03,13.92,2026-02-28,3,4
778,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,48.6,832.37,979.99,17.13,2026-04-15,4,4
779,Wedding,Mitte,True,Apartment,True,52.5,958.66,1155.28,18.26,2025-10-24,3,3
780,Pankow,Pankow,False,Room,True,22.6,450.14,568.59,19.92,2026-01-28,3,4
781,Lichtenberg,Lichtenberg,False,Room,True,15.2,299.52,467.45,19.71,2026-04-19,2,4
782,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,50.6,767.54,957.57,15.17,2026-05-10,2,5
783,Wedding,Mitte,True,Room,False,24.7,446.9,562.94,18.09,2026-07-16,3,3
784,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,69.2,1028.91,1268.24,14.87,2025-09-27,2,5
785,Prenzlauer Berg,Pankow,True,Room,False,17.6,393.7,515.62,22.37,2026-05-07,5,4
786,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,57.7,961.8,1162.04,16.67,2025-11-27,4,4
787,Moabit,Mitte,True,Apartment,True,73.4,1536.83,1758.76,20.94,2026-07-24,4,3
788,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,67.5,1304.45,1532.67,19.33,2025-12-29,2,5
789,Prenzlauer Berg,Pankow,True,Apartment,False,83.7,1685.27,1962.22,20.13,2026-07-22,5,4
790,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,56.8,856.8,1058.63,15.08,2025-09-29,2,5
791,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,81.5,2125.8,2420.06,26.08,2026-01-24,5,3
792,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,43.8,876.05,1006.73,20.0,2025-07-26,4,4
793,Lichtenberg,Lichtenberg,False,Apartment,False,53.9,757.85,956.86,14.06,2025-07-17,2,4
794,Prenzlauer Berg,Pankow,True,Apartment,False,80.2,1696.55,1929.15,21.15,2025-08-15,5,4
795,Lichtenberg,Lichtenberg,False,Room,False,19.5,325.49,448.21,16.69,2026-05-15,2,4
796,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,23.5,522.86,693.74,22.25,2026-06-03,4,4
797,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,65.6,1206.88,1463.85,18.4,2026-08-11,4,4
798,Neukölln,Neukölln,True,Room,False,27.6,507.92,654.32,18.4,2025-12-01,4,3
799,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,46.8,967.76,1125.62,20.68,2025-11-10,5,3
800,Steglitz,Steglitz-Zehlendorf,False,Room,True,21.6,443.53,565.76,20.53,2025-12-14,2,5
801,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,84.9,1965.33,2218.85,23.15,2025-06-09,4,4
802,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,56.8,1257.4,1427.89,22.14,2026-04-25,5,3
803,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,69.8,1374.22,1628.84,19.69,2026-01-19,4,4
804,Wedding,Mitte,True,Room,False,19.4,329.86,467.47,17.0,2025-06-04,3,3
805,Pankow,Pankow,False,Apartment,False,70.6,996.93,1280.17,14.12,2026-03-23,3,4
806,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,20.8,508.07,680.58,24.43,2025-07-11,4,4
807,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,78.0,1652.69,1905.04,21.19,2026-02-20,5,3
808,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,47.3,964.9,1139.74,20.4,2026-05-09,5,3
809,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,64.0,1301.17,1556.17,20.33,2026-03-01,5,3
810,Mitte,Mitte,True,Apartment,False,58.5,1341.72,1540.93,22.94,2026-07-14,5,4
811,Neukölln,Neukölln,True,Room,True,26.9,693.92,840.56,25.8,2025-07-02,4,3
812,Lichtenberg,Lichtenberg,False,Apartment,True,37.6,766.57,903.78,20.39,2025-10-25,2,4
813,Moabit,Mitte,True,Room,False,25.9,477.34,595.96,18.43,2025-10-22,4,3
814,Neukölln,Neukölln,True,Apartment,True,40.6,874.39,999.49,21.54,2026-01-15,4,3
815,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,70.0,1691.33,1966.74,24.16,2025-11-23,4,4
816,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,76.1,1613.83,1903.26,21.21,2025-12-29,5,3
817,Schöneberg,Tempelhof-Schöneberg,True,Room,False,22.9,445.32,603.05,19.45,2025-11-24,4,4
818,Mitte,Mitte,True,Apartment,False,40.8,836.43,974.27,20.5,2025-11-02,5,4
819,Moabit,Mitte,True,Apartment,False,61.6,1012.29,1243.09,16.43,2026-01-29,4,3
820,Neukölln,Neukölln,True,Room,False,14.2,308.68,447.85,21.74,2026-05-14,4,3
821,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,37.1,736.95,872.92,19.86,2026-08-07,4,4
822,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,48.6,842.64,1030.37,17.34,2025-10-09,4,4
823,Lichtenberg,Lichtenberg,False,Apartment,False,68.8,919.4,1174.39,13.36,2026-06-30,2,4
824,Prenzlauer Berg,Pankow,True,Apartment,False,84.7,1681.26,1927.97,19.85,2025-06-05,5,4
825,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,15.5,399.74,528.15,25.79,2025-09-07,5,3
826,Mitte,Mitte,True,Room,True,27.1,832.94,1004.72,30.74,2026-04-23,5,4
827,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,77.8,1863.48,2173.11,23.95,2026-03-17,5,3
828,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,47.7,957.11,1149.03,20.07,2026-04-24,5,3
829,Moabit,Mitte,True,Apartment,True,56.3,1345.05,1530.17,23.89,2025-08-22,4,3
830,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,19.4,551.66,714.49,28.44,2025-08-31,5,3
831,Moabit,Mitte,True,Room,False,16.8,316.22,468.18,18.82,2025-07-26,4,3
832,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,65.7,1224.43,1449.77,18.64,2025-10-11,5,3
833,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,24.2,649.99,792.34,26.86,2026-05-01,5,3
834,Lichtenberg,Lichtenberg,False,Room,True,19.5,356.19,491.63,18.27,2025-06-02,2,4
835,Wedding,Mitte,True,Apartment,False,58.9,895.98,1118.23,15.21,2026-07-21,3,3
836,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,82.7,2223.31,2519.43,26.88,2025-12-01,5,3
837,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,66.6,1332.78,1533.17,20.01,2026-03-01,4,4
838,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,24.7,524.88,646.36,21.25,2025-06-21,4,4
839,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,54.5,1190.21,1380.08,21.84,2026-08-28,4,4
840,Lichtenberg,Lichtenberg,False,Room,True,14.5,273.07,398.57,18.83,2025-12-17,2,4
841,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,60.0,1302.2,1534.65,21.7,2025-06-09,5,3
842,Mitte,Mitte,True,Room,True,24.1,672.66,825.16,27.91,2026-02-23,5,4
843,Moabit,Mitte,True,Apartment,False,61.8,1089.25,1285.75,17.63,2025-07-07,4,3
844,Mitte,Mitte,True,Apartment,False,36.0,852.51,983.62,23.68,2025-10-03,5,4
845,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,66.6,1358.19,1559.11,20.39,2026-04-09,2,5
846,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,75.9,1826.75,2102.93,24.07,2025-07-03,5,3
847,Prenzlauer Berg,Pankow,True,Room,False,27.8,657.63,788.71,23.66,2026-05-17,5,4
848,Pankow,Pankow,False,Apartment,True,83.2,1401.55,1660.15,16.85,2025-07-03,3,4
849,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,16.4,355.96,476.69,21.7,2025-10-03,5,3
850,Pankow,Pankow,False,Room,True,25.9,556.93,667.95,21.5,2026-02-05,3,4
851,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,15.2,429.68,566.73,28.27,2026-07-19,5,3
852,Moabit,Mitte,True,Apartment,True,67.0,1429.26,1698.98,21.33,2026-04-09,4,3
853,Steglitz,Steglitz-Zehlendorf,False,Room,True,21.0,458.47,619.34,21.83,2025-11-26,2,5
854,Schöneberg,Tempelhof-Schöneberg,True,Room,True,15.6,372.88,506.4,23.9,2026-06-25,4,4
855,Wedding,Mitte,True,Apartment,False,66.3,969.08,1165.57,14.62,2025-07-28,3,3
856,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,58.7,1110.27,1327.7,18.91,2025-06-23,5,3
857,Mitte,Mitte,True,Apartment,True,56.7,1588.93,1804.96,28.02,2025-06-23,5,4
858,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,43.8,919.95,1072.46,21.0,2025-07-30,5,3
859,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,64.6,1241.05,1443.8,19.21,2026-05-13,5,3
860,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,17.2,404.36,527.36,23.51,2026-08-31,4,4
861,Prenzlauer Berg,Pankow,True,Room,False,14.8,335.44,459.49,22.66,2026-04-09,5,4
862,Moabit,Mitte,True,Room,True,20.4,438.93,566.46,21.52,2025-11-19,4,3
863,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,17.9,375.22,515.48,20.96,2026-01-01,5,3
864,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,49.8,1237.5,1438.86,24.85,2025-08-27,5,3
865,Pankow,Pankow,False,Apartment,False,39.3,621.93,758.97,15.83,2025-09-19,3,4
866,Pankow,Pankow,False,Apartment,False,35.7,520.56,661.47,14.58,2025-10-05,3,4
867,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,27.0,749.16,917.55,27.75,2025-12-31,4,4
868,Mitte,Mitte,True,Room,False,24.8,551.19,695.71,22.23,2026-02-01,5,4
869,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,47.0,678.86,815.86,14.44,2026-06-10,2,5
870,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,49.8,1129.07,1302.16,22.67,2025-11-04,4,4
871,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,72.4,1325.84,1575.32,18.31,2026-07-01,5,3
872,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,74.5,1466.37,1723.93,19.68,2026-04-21,5,3
873,Mitte,Mitte,True,Apartment,True,79.7,2036.96,2308.82,25.56,2025-10-17,5,4
874,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,74.7,1126.89,1350.78,15.09,2026-08-25,2,5
875,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,82.3,2083.49,2333.12,25.32,2025-12-05,4,4
876,Moabit,Mitte,True,Apartment,True,43.8,902.28,1066.58,20.6,2025-09-13,4,3
877,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,40.7,1097.52,1243.88,26.97,2026-05-26,5,3
878,Prenzlauer Berg,Pankow,True,Apartment,False,51.0,1132.79,1311.51,22.21,2026-01-03,5,4
879,Neukölln,Neukölln,True,Room,True,20.3,505.72,646.28,24.91,2026-02-28,4,3
880,Lichtenberg,Lichtenberg,False,Apartment,False,57.6,789.82,1003.4,13.71,2026-05-21,2,4
881,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,15.2,331.16,452.78,21.79,2025-07-10,5,3
882,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,16.1,392.63,564.52,24.39,2025-06-12,5,3
883,Neukölln,Neukölln,True,Room,False,27.0,542.86,680.17,20.11,2026-06-13,4,3
884,Lichtenberg,Lichtenberg,False,Room,True,14.3,306.02,449.8,21.4,2025-11-19,2,4
885,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,74.3,1345.33,1620.17,18.11,2026-02-27,4,4
886,Wedding,Mitte,True,Room,True,15.8,346.68,473.58,21.94,2026-02-03,3,3
887,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,37.4,666.89,795.81,17.83,2025-08-25,4,4
888,Pankow,Pankow,False,Apartment,False,49.3,796.8,989.42,16.16,2026-05-21,3,4
889,Lichtenberg,Lichtenberg,False,Apartment,True,40.8,810.17,950.08,19.86,2025-12-07,2,4
890,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,23.3,569.49,689.11,24.44,2026-01-16,5,3
891,Wedding,Mitte,True,Apartment,False,41.1,577.86,742.97,14.06,2026-06-29,3,3
892,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,42.8,944.07,1096.24,22.06,2026-02-15,5,3
893,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,79.8,2101.05,2427.66,26.33,2026-05-08,4,4
894,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,81.1,1586.09,1832.21,19.56,2026-02-01,5,3
895,Mitte,Mitte,True,Room,False,18.3,435.82,600.48,23.82,2026-01-15,5,4
896,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,23.0,566.53,737.35,24.63,2025-10-21,4,4
897,Prenzlauer Berg,Pankow,True,Room,False,20.2,477.29,592.97,23.63,2026-02-18,5,4
898,Schöneberg,Tempelhof-Schöneberg,True,Room,True,22.5,617.66,751.13,27.45,2025-08-15,4,4
899,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,53.6,918.34,1136.65,17.13,2026-08-22,2,5
900,Wedding,Mitte,True,Room,False,20.2,392.82,555.06,19.45,2025-10-26,3,3
901,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,56.2,1223.24,1395.63,21.77,2026-03-28,5,3
902,Pankow,Pankow,False,Room,True,20.6,470.58,584.88,22.84,2026-03-30,3,4
903,Schöneberg,Tempelhof-Schöneberg,True,Room,False,26.8,541.11,687.24,20.19,2026-05-30,4,4
904,Pankow,Pankow,False,Apartment,True,44.3,821.18,951.9,18.54,2026-07-29,3,4
905,Neukölln,Neukölln,True,Apartment,True,63.0,1344.28,1527.16,21.34,2025-10-13,4,3
906,Neukölln,Neukölln,True,Apartment,False,58.6,1077.56,1310.27,18.39,2025-12-31,4,3
907,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,47.2,882.1,1034.68,18.69,2025-07-05,5,3
908,Pankow,Pankow,False,Apartment,False,63.3,1003.82,1235.09,15.86,2026-01-30,3,4
909,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,71.6,1146.91,1404.53,16.02,2025-08-14,2,5
910,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,52.9,886.1,1062.44,16.75,2026-04-22,4,4
911,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,22.9,512.64,663.46,22.39,2026-06-27,4,4
912,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,51.1,1299.88,1497.12,25.44,2025-10-17,5,3
913,Lichtenberg,Lichtenberg,False,Apartment,True,61.7,1030.05,1219.12,16.69,2025-10-23,2,4
914,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,81.0,1388.9,1644.98,17.15,2026-02-13,4,4
915,Prenzlauer Berg,Pankow,True,Apartment,False,62.9,1344.19,1598.49,21.37,2026-08-08,5,4
916,Wedding,Mitte,True,Apartment,False,75.1,1145.48,1445.82,15.25,2025-07-30,3,3
917,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,50.6,994.38,1190.73,19.65,2026-08-30,5,3
918,Pankow,Pankow,False,Apartment,False,43.6,620.15,785.54,14.22,2025-07-31,3,4
919,Prenzlauer Berg,Pankow,True,Room,False,23.6,522.51,646.15,22.14,2025-07-11,5,4
920,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,38.9,744.31,892.47,19.13,2025-06-22,4,4
921,Prenzlauer Berg,Pankow,True,Room,False,21.2,447.87,565.6,21.13,2025-10-08,5,4
922,Mitte,Mitte,True,Room,False,24.6,626.31,796.12,25.46,2025-09-14,5,4
923,Pankow,Pankow,False,Apartment,True,52.6,949.42,1161.41,18.05,2026-03-24,3,4
924,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,24.9,525.93,668.75,21.12,2025-07-05,4,4
925,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,61.4,1272.92,1522.03,20.73,2025-08-27,5,3
926,Wedding,Mitte,True,Room,False,26.9,516.93,682.26,19.22,2026-01-30,3,3
927,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,68.7,1542.83,1822.96,22.46,2026-01-04,4,4
928,Prenzlauer Berg,Pankow,True,Apartment,False,73.1,1451.3,1704.16,19.85,2026-02-22,5,4
929,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,49.4,1262.21,1434.74,25.55,2025-12-15,5,3
930,Neukölln,Neukölln,True,Apartment,False,69.4,1321.64,1541.71,19.04,2025-12-26,4,3
931,Neukölln,Neukölln,True,Apartment,False,77.8,1496.22,1796.76,19.23,2026-05-14,4,3
932,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,20.9,402.28,540.75,19.25,2026-05-04,4,4
933,Lichtenberg,Lichtenberg,False,Room,True,19.6,380.4,550.54,19.41,2025-08-26,2,4
934,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,16.8,471.63,596.77,28.07,2026-01-04,5,3
935,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,73.3,1065.94,1345.03,14.54,2026-07-16,2,5
936,Lichtenberg,Lichtenberg,False,Apartment,True,68.3,1410.47,1650.46,20.65,2025-08-15,2,4
937,Moabit,Mitte,True,Room,True,21.0,479.59,596.06,22.84,2025-06-28,4,3
938,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,44.0,1115.53,1259.12,25.35,2026-04-16,5,3
939,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,61.0,1211.43,1422.44,19.86,2025-10-29,5,3
940,Lichtenberg,Lichtenberg,False,Apartment,False,62.1,927.16,1147.53,14.93,2025-06-10,2,4
941,Mitte,Mitte,True,Apartment,False,41.0,890.34,1051.2,21.72,2026-01-13,5,4
942,Moabit,Mitte,True,Room,True,23.2,578.83,699.5,24.95,2026-01-07,4,3
943,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,24.7,675.24,821.24,27.34,2026-03-04,5,3
944,Pankow,Pankow,False,Apartment,False,42.8,577.87,715.52,13.5,2026-03-30,3,4
945,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,83.9,1769.81,2017.66,21.09,2026-08-03,4,4
946,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,14.4,318.95,451.13,22.15,2025-07-20,4,4
947,Schöneberg,Tempelhof-Schöneberg,True,Room,True,18.9,468.31,620.44,24.78,2026-03-31,4,4
948,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,50.2,1162.88,1328.11,23.16,2026-01-22,5,3
949,Lichtenberg,Lichtenberg,False,Apartment,False,80.1,1075.89,1375.08,13.43,2026-03-29,2,4
950,Mitte,Mitte,True,Apartment,True,54.5,1601.6,1766.19,29.39,2026-05-12,5,4
951,Prenzlauer Berg,Pankow,True,Room,False,24.7,550.1,700.06,22.27,2025-12-04,5,4
952,Schöneberg,Tempelhof-Schöneberg,True,Room,False,27.6,523.05,688.32,18.95,2025-09-18,4,4
953,Neukölln,Neukölln,True,Room,True,22.0,568.07,740.34,25.82,2026-06-03,4,3
954,Pankow,Pankow,False,Room,True,14.9,322.81,446.44,21.67,2026-07-13,3,4
955,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,75.2,1890.81,2126.94,25.14,2025-12-23,5,3
956,Neukölln,Neukölln,True,Apartment,False,73.2,1224.79,1438.7,16.73,2026-05-27,4,3
957,Wedding,Mitte,True,Apartment,False,45.6,771.04,943.89,16.91,2026-01-26,3,3
958,Neukölln,Neukölln,True,Apartment,False,65.7,1234.63,1459.35,18.79,2026-03-17,4,3
959,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,53.2,707.22,871.11,13.29,2026-05-17,2,5
960,Neukölln,Neukölln,True,Apartment,False,78.0,1504.54,1790.08,19.29,2026-08-08,4,3
961,Schöneberg,Tempelhof-Schöneberg,True,Room,True,16.2,402.8,528.3,24.86,2025-08-16,4,4
962,Prenzlauer Berg,Pankow,True,Room,False,18.3,418.47,592.9,22.87,2026-01-03,5,4
963,Lichtenberg,Lichtenberg,False,Apartment,True,48.6,818.67,975.81,16.85,2026-03-09,2,4
964,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,71.1,1831.06,2113.74,25.75,2025-11-08,5,3
965,Pankow,Pankow,False,Room,True,27.4,613.12,780.69,22.38,2025-12-21,3,4
966,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,63.5,1104.6,1339.36,17.4,2026-03-25,2,5
967,Wedding,Mitte,True,Room,False,17.3,288.45,450.88,16.67,2025-11-16,3,3
968,Pankow,Pankow,False,Apartment,False,72.2,1159.02,1387.29,16.05,2025-07-25,3,4
969,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,19.7,545.9,690.58,27.71,2026-05-25,5,3
970,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,23.6,567.69,734.85,24.05,2025-08-14,5,3
971,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,50.4,1271.3,1419.57,25.22,2026-06-14,4,4
972,Lichtenberg,Lichtenberg,False,Apartment,True,80.9,1457.14,1729.1,18.01,2026-04-24,2,4
973,Steglitz,Steglitz-Zehlendorf,False,Room,False,15.7,278.75,444.5,17.75,2025-12-16,2,5
974,Mitte,Mitte,True,Apartment,True,83.9,2125.79,2451.93,25.34,2025-09-29,5,4
975,Neukölln,Neukölln,True,Room,False,26.8,554.03,721.2,20.67,2026-06-28,4,3
976,Lichtenberg,Lichtenberg,False,Room,True,26.1,565.34,705.96,21.66,2025-12-29,2,4
977,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,76.0,1484.12,1768.22,19.53,2026-02-15,4,4
978,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,25.4,588.31,727.77,23.16,2025-06-15,5,3
979,Mitte,Mitte,True,Apartment,True,57.2,1547.52,1727.13,27.05,2025-11-04,5,4
980,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,47.5,1194.96,1369.71,25.16,2025-08-06,4,4
981,Pankow,Pankow,False,Apartment,False,51.0,751.09,943.98,14.73,2025-10-12,3,4
982,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,75.0,1425.2,1680.0,19.0,2025-09-02,5,3
983,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,79.2,1360.27,1680.06,17.18,2026-03-13,4,4
984,Lichtenberg,Lichtenberg,False,Apartment,True,39.4,682.23,836.76,17.32,2025-06-26,2,4
985,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,42.5,840.93,972.86,19.79,2026-03-18,4,4
986,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,24.8,593.12,756.89,23.92,2026-02-09,5,3
987,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,27.2,750.85,909.37,27.6,2025-12-13,5,3
988,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,17.0,495.19,617.5,29.13,2025-09-01,5,3
989,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,83.8,1828.66,2096.65,21.82,2026-03-26,4,4
990,Lichtenberg,Lichtenberg,False,Apartment,True,58.4,1187.19,1384.41,20.33,2025-09-17,2,4
991,Steglitz,Steglitz-Zehlendorf,False,Room,False,22.4,344.89,491.09,15.4,2025-06-27,2,5
992,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,52.7,987.75,1183.0,18.74,2026-07-16,4,4
993,Pankow,Pankow,False,Apartment,False,35.3,522.55,641.06,14.8,2025-12-20,3,4
994,Lichtenberg,Lichtenberg,False,Room,False,21.8,364.04,490.96,16.7,2026-02-13,2,4
995,Moabit,Mitte,True,Apartment,False,41.6,675.05,822.17,16.23,2025-08-12,4,3
996,Neukölln,Neukölln,True,Room,True,15.8,419.75,578.36,26.57,2026-01-07,4,3
997,Neukölln,Neukölln,True,Apartment,True,76.5,1890.48,2152.33,24.71,2025-08-24,4,3
998,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,82.5,1531.24,1861.85,18.56,2026-04-22,4,4
999,Moabit,Mitte,True,Room,True,17.2,356.06,511.95,20.7,2026-01-10,4,3
1000,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,37.0,715.23,854.01,19.33,2026-02-04,5,3
1001,Moabit,Mitte,True,Apartment,False,78.3,1220.55,1456.41,15.59,2026-08-19,4,3
1002,Neukölln,Neukölln,True,Room,True,21.1,506.74,654.81,24.02,2026-03-26,4,3
1003,Mitte,Mitte,True,Apartment,False,55.8,1122.16,1335.42,20.11,2026-05-13,5,4
1004,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,69.1,1791.84,2041.18,25.93,2025-07-25,5,3
1005,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,25.6,651.64,823.73,25.45,2026-04-01,4,4
1006,Lichtenberg,Lichtenberg,False,Room,False,23.2,412.63,543.75,17.79,2026-06-10,2,4
1007,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,41.5,634.83,795.1,15.3,2025-10-23,2,5
1008,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,62.4,1168.64,1356.53,18.73,2025-10-09,4,4
1009,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,19.6,403.73,527.26,20.6,2025-12-16,5,3
1010,Schöneberg,Tempelhof-Schöneberg,True,Room,False,23.2,443.51,585.41,19.12,2026-01-08,4,4
1011,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,69.2,1191.6,1461.37,17.22,2026-02-18,2,5
1012,Prenzlauer Berg,Pankow,True,Apartment,False,58.8,1226.49,1426.86,20.86,2026-06-23,5,4
