listing_id,district_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold
2749,8,Pankow,Pankow,False,2026,2026-08-06,Apartment,False,59.9,880.93,1145.51,14.71
2750,8,Pankow,Pankow,False,2026,2026-03-19,Room,True,27.4,528.46,699.14,19.29
2751,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-07,Room,True,25.7,690.44,847.72,26.87
2752,8,Pankow,Pankow,False,2026,2026-01-08,Apartment,False,84.9,1189.99,1557.25,14.02
2753,7,Neukölln,Neukölln,True,2026,2026-01-03,Room,True,22.5,549.78,715.53,24.43
2754,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-01-11,Apartment,True,79.4,1620.99,1991.4,20.42
2755,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-03-11,Room,False,26.6,493.09,665.59,18.54
2756,12,Wedding,Mitte,True,2026,2026-05-23,Apartment,True,40.2,734.33,906.61,18.27
2757,9,Prenzlauer Berg,Pankow,True,2026,2026-05-22,Apartment,False,51.5,1016.72,1250.19,19.74
2758,9,Prenzlauer Berg,Pankow,True,2026,2026-05-22,Apartment,False,48.1,1045.93,1271.78,21.74
2759,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-04-05,Room,False,14.2,306.02,474.14,21.55
2760,5,Mitte,Mitte,True,2026,2026-06-01,Room,True,23.5,712.14,878.29,30.3
2761,8,Pankow,Pankow,False,2026,2026-03-08,Room,True,26.8,567.53,719.9,21.18
2762,8,Pankow,Pankow,False,2026,2026-04-21,Room,False,21.6,379.1,571.67,17.55
2763,6,Moabit,Mitte,True,2026,2026-01-31,Apartment,False,59.0,1024.4,1249.64,17.36
2764,12,Wedding,Mitte,True,2026,2026-07-12,Apartment,False,67.1,948.74,1210.54,14.14
2765,9,Prenzlauer Berg,Pankow,True,2026,2026-03-19,Room,False,15.7,340.0,529.35,21.66
2766,7,Neukölln,Neukölln,True,2026,2026-04-19,Room,False,14.6,289.18,467.12,19.81
2767,12,Wedding,Mitte,True,2026,2026-04-07,Apartment,False,80.8,1171.29,1546.69,14.5
2768,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-02-05,Apartment,True,51.2,1259.55,1494.3,24.6
2769,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-01-03,Apartment,False,44.2,852.65,1025.58,19.29
2770,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-03-08,Room,False,23.1,453.76,637.45,19.64
2771,6,Moabit,Mitte,True,2026,2026-04-06,Room,False,18.3,333.77,517.12,18.24
2772,8,Pankow,Pankow,False,2026,2026-05-17,Room,False,16.4,287.98,472.78,17.56
2773,9,Prenzlauer Berg,Pankow,True,2026,2026-03-31,Room,False,15.1,322.24,485.23,21.34
2774,9,Prenzlauer Berg,Pankow,True,2026,2026-03-05,Room,False,26.1,597.3,745.45,22.89
2775,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-03-02,Room,True,15.3,400.76,583.82,26.19
2776,4,Lichtenberg,Lichtenberg,False,2026,2026-06-14,Room,False,20.9,331.05,491.23,15.84
2777,12,Wedding,Mitte,True,2026,2026-03-25,Apartment,False,62.8,1004.83,1261.63,16.0
2778,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-08-08,Room,False,16.4,384.82,539.12,23.46
2779,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-01-15,Room,True,21.0,514.71,682.9,24.51
2780,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-03-08,Apartment,False,66.8,1182.39,1472.26,17.7
2781,6,Moabit,Mitte,True,2026,2026-03-18,Apartment,True,46.5,914.26,1123.28,19.66
2782,6,Moabit,Mitte,True,2026,2026-08-05,Apartment,False,77.7,1250.72,1604.25,16.1
2783,6,Moabit,Mitte,True,2026,2026-03-08,Room,False,23.8,480.34,649.02,20.18
2784,7,Neukölln,Neukölln,True,2026,2026-01-08,Apartment,False,36.8,621.27,778.02,16.88
2785,9,Prenzlauer Berg,Pankow,True,2026,2026-02-21,Room,False,19.9,474.04,625.13,23.82
2786,9,Prenzlauer Berg,Pankow,True,2026,2026-05-12,Apartment,False,65.0,1254.12,1555.9,19.29
2787,6,Moabit,Mitte,True,2026,2026-02-14,Apartment,False,75.6,1275.66,1586.93,16.87
2788,6,Moabit,Mitte,True,2026,2026-03-22,Apartment,True,49.3,999.63,1217.33,20.28
2789,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-03-25,Room,False,19.7,461.61,619.18,23.43
2790,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-08-10,Room,False,25.0,375.52,546.55,15.02
2791,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-01-23,Room,False,16.6,354.54,519.71,21.36
2792,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-08-27,Apartment,False,81.7,1159.38,1499.07,14.19
2793,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-04-07,Apartment,True,75.7,1771.16,2076.33,23.4
2794,4,Lichtenberg,Lichtenberg,False,2026,2026-01-08,Apartment,True,80.3,1282.22,1629.7,15.97
2795,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-08-20,Room,True,22.3,411.09,559.85,18.43
2796,9,Prenzlauer Berg,Pankow,True,2026,2026-06-02,Apartment,False,52.0,986.8,1188.38,18.98
2797,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-05-12,Apartment,True,49.4,1110.88,1331.33,22.49
2798,12,Wedding,Mitte,True,2026,2026-05-30,Room,False,26.6,478.72,659.31,18.0
2799,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-03-26,Room,False,26.3,558.7,746.74,21.24
2800,4,Lichtenberg,Lichtenberg,False,2026,2026-01-14,Apartment,True,61.0,1159.37,1437.43,19.01
2801,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-08-18,Room,False,22.2,512.74,688.15,23.1
2802,4,Lichtenberg,Lichtenberg,False,2026,2026-06-13,Apartment,False,76.0,1016.79,1342.56,13.38
2803,8,Pankow,Pankow,False,2026,2026-05-29,Apartment,False,39.1,519.79,679.92,13.29
2804,12,Wedding,Mitte,True,2026,2026-07-23,Room,False,27.0,495.89,679.44,18.37
2805,9,Prenzlauer Berg,Pankow,True,2026,2026-01-27,Room,False,16.2,392.51,584.7,24.23
2806,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-05-18,Room,True,14.4,378.19,545.74,26.26
2807,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-01-21,Apartment,False,65.5,1421.53,1719.61,21.7
2808,7,Neukölln,Neukölln,True,2026,2026-08-23,Apartment,True,35.6,846.57,1001.62,23.78
2809,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-04-05,Apartment,False,76.7,1060.33,1391.63,13.82
2810,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-07-22,Room,False,26.9,552.03,709.98,20.52
2811,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-07-13,Room,False,18.4,373.11,554.9,20.28
2812,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-06-22,Apartment,False,73.4,1055.55,1347.36,14.38
2813,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-01-03,Room,False,15.7,301.48,475.78,19.2
2814,9,Prenzlauer Berg,Pankow,True,2026,2026-06-15,Apartment,False,77.6,1724.22,2040.57,22.22
2815,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-05-17,Room,True,20.0,499.49,662.25,24.97
2816,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-03-18,Apartment,False,37.1,718.26,888.6,19.36
2817,9,Prenzlauer Berg,Pankow,True,2026,2026-05-08,Apartment,True,38.5,967.23,1140.8,25.12
2818,9,Prenzlauer Berg,Pankow,True,2026,2026-05-11,Room,False,26.8,566.66,745.72,21.14
2819,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-06-30,Apartment,False,45.4,604.66,802.46,13.32
2820,5,Mitte,Mitte,True,2026,2026-04-21,Apartment,False,83.8,1984.62,2366.53,23.68
2821,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-08-09,Room,False,20.3,431.36,608.64,21.25
2822,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-01-26,Apartment,True,59.4,1222.86,1495.48,20.59
2823,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-05-11,Room,False,23.5,437.34,591.37,18.61
2824,9,Prenzlauer Berg,Pankow,True,2026,2026-06-16,Apartment,True,36.4,874.87,1045.84,24.03
2825,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-03-07,Room,True,17.5,385.34,569.67,22.02
2826,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-06-28,Apartment,False,38.8,829.28,998.49,21.37
2827,6,Moabit,Mitte,True,2026,2026-03-18,Apartment,True,79.6,1657.9,2005.86,20.83
2828,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-01-01,Apartment,True,53.7,1075.74,1306.88,20.03
2829,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-08-08,Apartment,True,48.2,1171.35,1360.34,24.3
2830,12,Wedding,Mitte,True,2026,2026-02-28,Apartment,True,48.0,847.4,1062.42,17.65
2831,8,Pankow,Pankow,False,2026,2026-04-13,Room,True,14.3,289.67,456.5,20.26
2832,7,Neukölln,Neukölln,True,2026,2026-08-24,Apartment,False,68.0,1228.68,1546.15,18.07
2833,5,Mitte,Mitte,True,2026,2026-07-15,Apartment,True,61.8,1855.08,2118.24,30.02
2834,7,Neukölln,Neukölln,True,2026,2026-08-01,Apartment,False,52.5,989.9,1200.6,18.86
2835,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-08-16,Apartment,False,41.8,757.14,933.04,18.11
2836,9,Prenzlauer Berg,Pankow,True,2026,2026-07-21,Room,False,25.3,610.0,802.33,24.11
2837,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-01-09,Apartment,False,76.0,1592.55,1933.72,20.95
2838,9,Prenzlauer Berg,Pankow,True,2026,2026-05-21,Room,True,21.1,552.43,722.63,26.18
2839,6,Moabit,Mitte,True,2026,2026-04-14,Room,False,27.5,496.45,654.98,18.05
2840,7,Neukölln,Neukölln,True,2026,2026-06-04,Apartment,False,76.5,1258.37,1598.47,16.45
2841,5,Mitte,Mitte,True,2026,2026-01-06,Apartment,True,82.6,2180.12,2558.92,26.39
2842,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-08-25,Apartment,False,52.4,1113.57,1358.43,21.25
2843,7,Neukölln,Neukölln,True,2026,2026-01-09,Room,False,26.1,497.52,649.34,19.06
2844,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-01-06,Apartment,False,41.7,558.14,727.09,13.38
2845,5,Mitte,Mitte,True,2026,2026-02-25,Apartment,False,64.6,1461.44,1712.72,22.62
2846,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-06-09,Room,False,17.4,391.43,542.82,22.5
2847,6,Moabit,Mitte,True,2026,2026-04-30,Apartment,True,82.7,1778.92,2113.8,21.51
2848,5,Mitte,Mitte,True,2026,2026-08-10,Apartment,False,58.7,1337.16,1612.15,22.78
2849,8,Pankow,Pankow,False,2026,2026-02-17,Room,True,19.2,424.59,608.3,22.11
2850,7,Neukölln,Neukölln,True,2026,2026-01-26,Room,False,23.7,482.73,638.49,20.37
2851,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-01-26,Apartment,False,36.8,709.54,866.8,19.28
2852,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-01-15,Room,True,14.2,275.09,452.47,19.37
2853,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-07-04,Apartment,True,51.8,1351.72,1585.98,26.09
2854,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-05-02,Room,True,19.7,510.48,673.73,25.91
2855,8,Pankow,Pankow,False,2026,2026-01-04,Room,True,20.9,410.96,584.3,19.66
2856,5,Mitte,Mitte,True,2026,2026-02-13,Apartment,True,58.1,1525.68,1780.68,26.26
2857,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-01-20,Room,True,25.4,701.18,870.45,27.61
2858,4,Lichtenberg,Lichtenberg,False,2026,2026-07-01,Room,True,15.7,309.01,496.17,19.68
2859,7,Neukölln,Neukölln,True,2026,2026-07-26,Apartment,False,84.9,1401.01,1736.4,16.5
2860,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-31,Apartment,True,47.8,1081.23,1304.96,22.62
2861,9,Prenzlauer Berg,Pankow,True,2026,2026-06-15,Apartment,True,74.3,1957.63,2249.61,26.35
2862,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-07-07,Room,True,17.0,421.59,575.98,24.8
2863,4,Lichtenberg,Lichtenberg,False,2026,2026-05-02,Apartment,False,50.3,738.14,965.4,14.67
2864,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-02-27,Room,True,23.4,625.98,788.19,26.75
2865,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-06-23,Apartment,True,58.3,1577.23,1800.03,27.05
2866,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-02-03,Room,True,23.7,634.96,800.16,26.79
2867,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-08-04,Room,False,18.5,434.81,608.97,23.5
2868,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-07,Room,False,26.3,623.62,803.26,23.71
2869,8,Pankow,Pankow,False,2026,2026-08-21,Apartment,False,47.8,702.59,918.27,14.7
2870,12,Wedding,Mitte,True,2026,2026-03-10,Apartment,True,58.2,1259.41,1506.77,21.64
2871,7,Neukölln,Neukölln,True,2026,2026-05-25,Apartment,True,72.5,1600.53,1939.74,22.08
2872,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-03-18,Apartment,False,66.0,1334.04,1589.93,20.21
2873,5,Mitte,Mitte,True,2026,2026-08-17,Room,False,24.2,581.66,766.73,24.04
2874,9,Prenzlauer Berg,Pankow,True,2026,2026-02-28,Room,False,22.8,540.03,723.37,23.69
2875,7,Neukölln,Neukölln,True,2026,2026-02-10,Apartment,False,48.5,928.1,1114.11,19.14
2876,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-02,Room,False,19.7,420.43,576.87,21.34
2877,5,Mitte,Mitte,True,2026,2026-07-10,Room,False,16.8,415.67,594.55,24.74
2878,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-01-06,Apartment,True,51.4,1410.18,1605.59,27.44
2879,5,Mitte,Mitte,True,2026,2026-06-01,Apartment,True,74.7,2210.67,2525.01,29.59
2880,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-03-06,Apartment,True,61.1,1596.02,1833.15,26.12
2881,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-09,Room,True,22.1,595.86,769.41,26.96
2882,4,Lichtenberg,Lichtenberg,False,2026,2026-06-22,Room,True,23.6,431.85,617.28,18.3
2883,12,Wedding,Mitte,True,2026,2026-01-03,Apartment,False,58.0,928.67,1151.4,16.01
2884,12,Wedding,Mitte,True,2026,2026-08-21,Apartment,True,62.2,1210.68,1494.88,19.46
2885,12,Wedding,Mitte,True,2026,2026-06-02,Room,False,19.4,317.16,466.2,16.35
2886,8,Pankow,Pankow,False,2026,2026-08-02,Apartment,False,47.5,644.31,828.95,13.56
2887,9,Prenzlauer Berg,Pankow,True,2026,2026-05-23,Apartment,True,39.8,1059.2,1234.16,26.61
2888,4,Lichtenberg,Lichtenberg,False,2026,2026-01-05,Room,True,21.0,435.43,597.34,20.73
2889,9,Prenzlauer Berg,Pankow,True,2026,2026-07-15,Apartment,False,68.2,1287.57,1559.22,18.88
2890,9,Prenzlauer Berg,Pankow,True,2026,2026-06-02,Room,False,20.3,449.47,623.33,22.14
2891,7,Neukölln,Neukölln,True,2026,2026-07-03,Room,False,17.8,348.37,516.24,19.57
2892,5,Mitte,Mitte,True,2026,2026-02-05,Room,False,17.7,432.69,581.41,24.45
2893,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-02-26,Apartment,False,69.4,908.81,1181.14,13.1
2894,12,Wedding,Mitte,True,2026,2026-04-11,Room,False,18.0,292.41,483.65,16.25
2895,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-04-30,Room,True,26.4,718.09,906.81,27.2
2896,9,Prenzlauer Berg,Pankow,True,2026,2026-03-30,Apartment,True,83.5,2015.65,2402.88,24.14
2897,6,Moabit,Mitte,True,2026,2026-05-22,Room,True,16.2,351.75,542.52,21.71
2898,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-07-21,Room,False,23.6,404.88,581.16,17.16
2899,4,Lichtenberg,Lichtenberg,False,2026,2026-01-09,Apartment,True,35.9,660.04,800.16,18.39
2900,5,Mitte,Mitte,True,2026,2026-05-24,Apartment,True,37.8,963.19,1109.73,25.48
2901,9,Prenzlauer Berg,Pankow,True,2026,2026-02-14,Apartment,False,36.5,776.24,939.43,21.27
2902,9,Prenzlauer Berg,Pankow,True,2026,2026-02-02,Apartment,True,71.8,1945.12,2240.63,27.09
2903,5,Mitte,Mitte,True,2026,2026-07-12,Apartment,True,61.6,1629.65,1887.54,26.46
2904,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-03-21,Room,False,26.5,570.13,752.06,21.51
2905,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-04-23,Apartment,False,50.3,846.35,1044.02,16.83
2906,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-06-09,Apartment,False,50.0,944.3,1135.43,18.89
2907,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-07,Room,True,21.0,582.83,740.05,27.75
2908,7,Neukölln,Neukölln,True,2026,2026-04-15,Apartment,True,46.7,1029.61,1227.71,22.05
2909,12,Wedding,Mitte,True,2026,2026-04-28,Room,False,24.6,447.85,601.53,18.21
2910,4,Lichtenberg,Lichtenberg,False,2026,2026-06-30,Apartment,False,84.3,1171.65,1556.27,13.9
2911,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-03-12,Apartment,False,74.2,1431.44,1770.56,19.29
2912,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-04-24,Apartment,False,57.1,1241.65,1502.43,21.75
2913,12,Wedding,Mitte,True,2026,2026-05-29,Apartment,True,66.2,1299.74,1590.77,19.63
2914,5,Mitte,Mitte,True,2026,2026-05-09,Apartment,True,36.8,1039.51,1196.25,28.25
2915,8,Pankow,Pankow,False,2026,2026-03-20,Apartment,True,42.3,752.97,944.61,17.8
2916,5,Mitte,Mitte,True,2026,2026-01-29,Room,False,24.3,570.99,725.85,23.5
2917,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-04-02,Room,False,20.1,432.2,613.42,21.5
2918,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-03-12,Room,False,16.4,391.83,569.53,23.89
2919,7,Neukölln,Neukölln,True,2026,2026-05-20,Apartment,True,41.2,943.55,1128.81,22.9
2920,12,Wedding,Mitte,True,2026,2026-03-28,Room,True,17.5,385.94,547.74,22.05
2921,4,Lichtenberg,Lichtenberg,False,2026,2026-05-13,Apartment,True,78.7,1312.6,1616.25,16.68
2922,7,Neukölln,Neukölln,True,2026,2026-07-18,Apartment,False,36.2,631.02,777.04,17.43
2923,5,Mitte,Mitte,True,2026,2026-04-05,Room,True,15.4,398.1,582.78,25.85
2924,7,Neukölln,Neukölln,True,2026,2026-01-08,Room,False,15.2,311.98,471.1,20.53
2925,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-03-03,Apartment,True,65.6,1742.38,2040.3,26.56
2926,6,Moabit,Mitte,True,2026,2026-01-15,Room,False,23.0,433.5,583.88,18.85
2927,9,Prenzlauer Berg,Pankow,True,2026,2026-06-01,Room,False,16.8,384.4,557.18,22.88
2928,8,Pankow,Pankow,False,2026,2026-01-04,Apartment,False,39.0,598.69,748.03,15.35
2929,9,Prenzlauer Berg,Pankow,True,2026,2026-05-08,Room,False,25.4,550.9,732.66,21.69
2930,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-07-11,Room,False,24.7,400.98,551.03,16.23
2931,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-04-01,Apartment,False,79.2,1484.79,1856.15,18.75
2932,4,Lichtenberg,Lichtenberg,False,2026,2026-05-29,Apartment,False,84.5,1218.8,1559.55,14.42
2933,4,Lichtenberg,Lichtenberg,False,2026,2026-08-24,Room,False,20.5,329.53,516.56,16.07
2934,5,Mitte,Mitte,True,2026,2026-01-31,Apartment,True,82.9,2145.97,2473.35,25.89
2935,5,Mitte,Mitte,True,2026,2026-05-01,Apartment,True,61.4,1761.07,2035.54,28.68
2936,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-04-17,Apartment,False,37.8,726.92,874.37,19.23
2937,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-08-02,Room,False,21.2,487.72,656.87,23.01
2938,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-05-04,Room,True,22.3,627.39,792.68,28.13
2939,6,Moabit,Mitte,True,2026,2026-08-13,Apartment,False,59.3,1050.17,1277.66,17.71
2940,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-07-05,Apartment,True,80.1,1638.1,1943.56,20.45
2941,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-02-13,Apartment,False,58.3,882.11,1105.3,15.13
2942,4,Lichtenberg,Lichtenberg,False,2026,2026-04-12,Room,False,16.7,278.2,435.8,16.66
2943,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-06-04,Room,False,19.5,405.35,598.05,20.79
2944,4,Lichtenberg,Lichtenberg,False,2026,2026-01-06,Apartment,False,77.3,1026.61,1366.71,13.28
2945,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-03-04,Apartment,False,52.8,931.96,1165.39,17.65
2946,8,Pankow,Pankow,False,2026,2026-02-06,Apartment,False,53.2,808.53,1052.7,15.2
2947,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-04-10,Room,False,25.7,601.03,786.09,23.39
2948,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-28,Room,False,17.0,367.83,559.9,21.64
2949,4,Lichtenberg,Lichtenberg,False,2026,2026-01-29,Apartment,True,74.1,1191.24,1522.71,16.08
2950,8,Pankow,Pankow,False,2026,2026-01-07,Apartment,True,41.8,744.71,906.03,17.82
2951,5,Mitte,Mitte,True,2026,2026-08-08,Room,True,20.0,579.58,728.28,28.98
2952,9,Prenzlauer Berg,Pankow,True,2026,2026-07-02,Room,True,26.8,725.33,907.69,27.06
2953,12,Wedding,Mitte,True,2026,2026-08-11,Apartment,False,55.2,895.64,1116.88,16.23
2954,8,Pankow,Pankow,False,2026,2026-08-14,Apartment,True,62.5,1028.54,1312.18,16.46
2955,7,Neukölln,Neukölln,True,2026,2026-07-26,Apartment,False,73.4,1221.56,1533.88,16.64
2956,8,Pankow,Pankow,False,2026,2026-03-24,Apartment,False,41.1,595.21,771.8,14.48
2957,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-08-21,Apartment,False,41.8,611.67,804.59,14.63
2958,6,Moabit,Mitte,True,2026,2026-03-29,Room,True,17.3,385.52,556.32,22.28
2959,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-02-11,Room,True,27.1,623.06,798.0,22.99
2960,9,Prenzlauer Berg,Pankow,True,2026,2026-04-05,Apartment,True,49.8,1246.74,1473.74,25.03
2961,7,Neukölln,Neukölln,True,2026,2026-01-07,Room,False,16.0,310.94,478.81,19.43
2962,6,Moabit,Mitte,True,2026,2026-07-13,Room,False,20.5,378.1,562.35,18.44
2963,4,Lichtenberg,Lichtenberg,False,2026,2026-02-25,Apartment,False,72.6,1003.97,1327.07,13.83
2964,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-30,Apartment,True,46.4,1018.11,1212.9,21.94
2965,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-01-13,Apartment,False,51.2,1015.16,1218.06,19.83
2966,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-08-17,Apartment,True,73.5,1812.68,2156.89,24.66
2967,6,Moabit,Mitte,True,2026,2026-03-06,Room,False,18.2,319.52,486.27,17.56
2968,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-01-18,Room,False,19.3,412.05,581.57,21.35
2969,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-02-05,Room,True,24.2,496.07,662.86,20.5
2970,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-04-15,Apartment,True,61.5,1485.06,1752.38,24.15
2971,4,Lichtenberg,Lichtenberg,False,2026,2026-06-01,Apartment,False,60.9,910.69,1196.57,14.95
2972,4,Lichtenberg,Lichtenberg,False,2026,2026-07-21,Room,True,18.7,344.71,492.98,18.43
2973,5,Mitte,Mitte,True,2026,2026-04-18,Apartment,False,65.2,1333.14,1592.64,20.45
2974,11,Steglitz,Steglitz-Zehlendorf,False,2026,2026-07-18,Room,False,22.3,356.37,547.19,15.98
2975,5,Mitte,Mitte,True,2026,2026-05-02,Room,False,24.3,573.86,724.46,23.62
2976,12,Wedding,Mitte,True,2026,2026-08-06,Apartment,False,70.5,1056.73,1334.7,14.99
2977,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-08-05,Apartment,False,47.1,987.9,1177.89,20.97
2978,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2026,2026-02-16,Apartment,False,72.5,1369.03,1692.07,18.88
2979,5,Mitte,Mitte,True,2026,2026-04-29,Apartment,True,67.2,1744.1,2004.0,25.95
2980,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2026,2026-02-12,Apartment,False,65.3,1283.67,1538.08,19.66
2981,5,Mitte,Mitte,True,2026,2026-04-14,Apartment,True,79.2,2052.05,2412.68,25.91
2982,8,Pankow,Pankow,False,2026,2026-02-23,Apartment,True,43.8,729.23,918.48,16.65
2983,8,Pankow,Pankow,False,2026,2026-05-26,Apartment,True,36.5,615.92,786.19,16.87
2984,12,Wedding,Mitte,True,2026,2026-05-07,Room,False,26.5,443.21,609.1,16.72
2985,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-07-14,Room,False,26.2,574.37,762.13,21.92
2986,5,Mitte,Mitte,True,2026,2026-07-19,Apartment,False,39.0,915.63,1079.47,23.48
2987,5,Mitte,Mitte,True,2026,2026-02-17,Apartment,False,82.1,1725.45,2052.08,21.02
2988,10,Schöneberg,Tempelhof-Schöneberg,True,2026,2026-07-26,Apartment,True,80.8,1702.54,2017.81,21.07
2989,6,Moabit,Mitte,True,2026,2026-02-26,Room,True,20.2,506.09,654.33,25.05
2990,8,Pankow,Pankow,False,2026,2026-03-31,Room,False,27.0,434.55,589.58,16.09
2991,8,Pankow,Pankow,False,2026,2026-07-08,Apartment,False,62.5,846.16,1117.61,13.54
2992,8,Pankow,Pankow,False,2026,2026-08-09,Room,False,16.2,280.83,436.94,17.34
2993,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2026,2026-03-18,Room,False,25.5,539.83,717.18,21.17
2994,8,Pankow,Pankow,False,2026,2026-07-30,Apartment,True,76.5,1427.71,1762.88,18.66
