listing_id,district_id,district_name,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,sample_size_total
3023,8,Neukölln,Apartment,No,60,725,914,450
3024,8,Neukölln,Apartment,No,51,630,805,450
3025,8,Neukölln,Apartment,No,68,843,1069,450
3026,8,Neukölln,Apartment,No,50,648,790,450
3027,8,Neukölln,Apartment,No,46,536,665,450
3028,8,Neukölln,Apartment,No,42,549,677,450
3029,8,Neukölln,Apartment,No,34,457,564,450
3030,8,Neukölln,Apartment,No,54,721,885,450
3031,9,Pankow,Apartment,Yes,72,1338,1559,260
3032,9,Pankow,Apartment,No,44,658,782,260
3033,9,Pankow,Apartment,No,46,547,691,260
3034,9,Pankow,Apartment,No,58,816,989,260
3035,9,Pankow,Apartment,No,62,890,1112,260
3036,9,Pankow,Apartment,No,52,728,875,260
3037,9,Pankow,Apartment,No,58,713,880,260
3038,9,Pankow,Apartment,No,43,632,784,260
3039,9,Pankow,Apartment,No,47,689,823,260
3040,9,Pankow,Apartment,No,52,627,812,260
3041,9,Pankow,Apartment,No,61,786,1004,260
3042,9,Pankow,Apartment,Yes,57,838,1014,260
3043,9,Pankow,Apartment,No,48,650,813,260
3044,9,Pankow,Apartment,Yes,47,722,878,260
3045,9,Pankow,Apartment,Yes,54,881,1057,260
3046,9,Pankow,Apartment,Yes,66,1198,1418,260
3047,9,Pankow,Apartment,No,51,603,753,260
3048,9,Pankow,Apartment,No,52,651,812,260
3049,9,Pankow,Apartment,No,41,485,617,260
3050,9,Pankow,Apartment,No,50,657,830,260
3051,9,Pankow,Apartment,Yes,75,1387,1623,260
3052,9,Pankow,Apartment,No,40,552,682,260
3053,9,Pankow,Apartment,No,52,765,952,260
3054,9,Pankow,Apartment,No,57,774,960,260
3055,9,Pankow,Apartment,No,45,643,776,260
3056,9,Pankow,Apartment,No,62,922,1125,260
3057,9,Pankow,Apartment,No,66,968,1174,260
3058,9,Pankow,Apartment,No,77,1117,1366,260
3059,9,Pankow,Apartment,No,54,775,962,260
3060,9,Pankow,Apartment,No,58,857,1027,260
3061,9,Pankow,Apartment,No,75,933,1164,260
3062,9,Pankow,Apartment,No,50,742,898,260
3063,9,Pankow,Apartment,No,46,564,726,260
3064,9,Pankow,Apartment,No,38,568,676,260
3065,9,Pankow,Apartment,No,47,581,720,260
3066,9,Pankow,Apartment,Yes,28,498,591,260
3067,9,Pankow,Apartment,No,61,906,1088,260
3068,9,Pankow,Apartment,No,49,657,811,260
3069,9,Pankow,Apartment,No,60,767,981,260
3070,9,Pankow,Apartment,No,83,1027,1262,260
3071,9,Pankow,Apartment,No,53,638,794,260
3072,9,Pankow,Apartment,Yes,43,728,855,260
3073,9,Pankow,Apartment,No,40,548,681,260
3074,9,Pankow,Apartment,Yes,58,1083,1246,260
3075,9,Pankow,Apartment,Yes,43,648,801,260
3076,9,Pankow,Apartment,Yes,49,838,1005,260
3077,9,Pankow,Apartment,No,50,734,896,260
3078,9,Pankow,Apartment,No,50,681,825,260
3079,9,Pankow,Apartment,No,48,623,779,260
3080,9,Pankow,Apartment,No,50,698,855,260
3081,9,Pankow,Apartment,Yes,65,1009,1230,260
3082,9,Pankow,Apartment,No,48,627,779,260
3083,9,Pankow,Apartment,Yes,51,850,1002,260
3084,9,Pankow,Apartment,Yes,51,940,1122,260
3085,9,Pankow,Apartment,No,47,561,714,260
3086,9,Pankow,Apartment,Yes,65,1175,1383,260
3087,9,Pankow,Apartment,No,39,457,584,260
3088,9,Pankow,Apartment,No,46,662,825,260
3089,9,Pankow,Apartment,Yes,65,990,1207,260
3090,9,Pankow,Apartment,No,57,698,900,260
3091,9,Pankow,Apartment,No,52,661,842,260
3092,9,Pankow,Apartment,No,46,592,757,260
3093,9,Pankow,Apartment,No,55,722,894,260
3094,9,Pankow,Apartment,No,54,757,920,260
3095,9,Pankow,Apartment,No,51,734,904,260
3096,9,Pankow,Apartment,No,45,663,814,260
3097,9,Pankow,Apartment,Yes,48,731,893,260
3098,9,Pankow,Apartment,No,49,681,825,260
3099,9,Pankow,Apartment,No,46,647,788,260
3100,9,Pankow,Apartment,No,84,1063,1316,260
3101,9,Pankow,Apartment,No,49,579,745,260
3102,9,Pankow,Apartment,No,43,549,694,260
3103,9,Pankow,Apartment,Yes,58,853,1060,260
3104,9,Pankow,Apartment,No,53,769,931,260
3105,9,Pankow,Apartment,No,56,785,966,260
3106,9,Pankow,Apartment,No,38,530,662,260
3107,9,Pankow,Apartment,Yes,36,608,734,260
3108,9,Pankow,Apartment,No,59,768,944,260
3109,9,Pankow,Apartment,No,40,539,661,260
3110,9,Pankow,Apartment,Yes,53,822,1001,260
3111,9,Pankow,Apartment,No,44,589,731,260
3112,9,Pankow,Apartment,No,49,706,868,260
3113,9,Pankow,Apartment,No,61,898,1084,260
3114,9,Pankow,Apartment,No,53,699,874,260
3115,9,Pankow,Apartment,No,40,494,634,260
3116,9,Pankow,Apartment,No,52,704,864,260
3117,9,Pankow,Apartment,No,33,457,562,260
3118,9,Pankow,Apartment,No,77,975,1250,260
3119,9,Pankow,Apartment,Yes,45,751,892,260
3120,9,Pankow,Apartment,Yes,41,724,849,260
3121,9,Pankow,Apartment,No,33,475,576,260
3122,9,Pankow,Apartment,No,37,515,632,260
3123,9,Pankow,Apartment,No,35,458,581,260
3124,9,Pankow,Apartment,Yes,54,847,1026,260
3125,9,Pankow,Apartment,No,47,589,734,260
3126,9,Pankow,Apartment,No,61,788,989,260
3127,9,Pankow,Apartment,No,55,789,981,260
3128,9,Pankow,Apartment,No,49,613,774,260
3129,9,Pankow,Apartment,Yes,80,1462,1727,260
3130,9,Pankow,Apartment,No,35,496,599,260
3131,9,Pankow,Apartment,No,46,605,756,260
3132,9,Pankow,Apartment,No,72,886,1098,260
3133,9,Pankow,Apartment,Yes,50,778,920,260
3134,9,Pankow,Apartment,No,46,565,712,260
3135,9,Pankow,Apartment,No,46,578,731,260
3136,9,Pankow,Apartment,No,28,408,505,260
3137,9,Pankow,Apartment,No,49,579,752,260
3138,9,Pankow,Apartment,No,48,633,804,260
3139,9,Pankow,Apartment,No,56,825,1019,260
3140,9,Pankow,Apartment,Yes,58,1011,1210,260
3141,9,Pankow,Apartment,No,66,828,1018,260
3142,9,Pankow,Apartment,No,44,649,791,260
3143,9,Pankow,Apartment,Yes,58,927,1129,260
3144,9,Pankow,Apartment,No,51,669,842,260
3145,9,Pankow,Apartment,Yes,54,840,1008,260
3146,9,Pankow,Apartment,Yes,56,950,1115,260
3147,9,Pankow,Apartment,No,57,832,1011,260
3148,9,Pankow,Apartment,No,68,980,1177,260
3149,9,Pankow,Apartment,No,68,941,1160,260
3150,9,Pankow,Apartment,No,43,621,757,260
3151,9,Pankow,Apartment,No,56,701,879,260
3152,9,Pankow,Apartment,No,39,460,591,260
3153,9,Pankow,Apartment,No,65,907,1121,260
3154,9,Pankow,Apartment,Yes,50,750,930,260
3155,9,Pankow,Apartment,No,76,948,1213,260
3156,9,Pankow,Apartment,No,56,686,863,260
3157,9,Pankow,Apartment,No,42,618,748,260
3158,9,Pankow,Apartment,No,69,966,1195,260
3159,9,Pankow,Apartment,No,69,882,1103,260
3160,9,Pankow,Apartment,Yes,55,1016,1202,260
3161,9,Pankow,Apartment,Yes,53,876,1035,260
3162,9,Pankow,Apartment,No,45,566,701,260
3163,9,Pankow,Apartment,No,65,936,1146,260
3164,9,Pankow,Apartment,Yes,54,808,977,260
3165,9,Pankow,Apartment,No,33,436,538,260
3166,9,Pankow,Apartment,Yes,42,751,879,260
3167,9,Pankow,Apartment,Yes,65,965,1158,260
3168,9,Pankow,Apartment,No,51,709,874,260
3169,9,Pankow,Apartment,No,58,832,1032,260
3170,9,Pankow,Apartment,No,28,364,459,260
3171,9,Pankow,Apartment,No,52,619,790,260
3172,9,Pankow,Apartment,No,41,554,683,260
3173,9,Pankow,Apartment,Yes,49,906,1049,260
3174,9,Pankow,Apartment,Yes,34,501,611,260
3175,9,Pankow,Apartment,No,70,891,1141,260
3176,9,Pankow,Apartment,No,54,750,907,260
3177,9,Pankow,Apartment,No,60,760,973,260
3178,9,Pankow,Apartment,No,43,527,656,260
3179,9,Pankow,Apartment,Yes,47,863,1012,260
3180,9,Pankow,Apartment,No,34,443,545,260
3181,9,Pankow,Apartment,No,46,609,738,260
3182,9,Pankow,Apartment,No,46,560,714,260
3183,9,Pankow,Apartment,Yes,47,794,938,260
3184,9,Pankow,Apartment,No,35,425,544,260
3185,9,Pankow,Apartment,No,50,588,747,260
3186,9,Pankow,Apartment,Yes,41,649,784,260
3187,9,Pankow,Apartment,No,28,373,471,260
3188,9,Pankow,Apartment,No,38,568,678,260
3189,9,Pankow,Apartment,Yes,57,987,1181,260
3190,9,Pankow,Apartment,No,41,540,677,260
3191,9,Pankow,Apartment,No,28,386,479,260
3192,9,Pankow,Apartment,Yes,71,1215,1450,260
3193,9,Pankow,Apartment,No,76,1000,1213,260
3194,9,Pankow,Apartment,No,55,744,941,260
3195,9,Pankow,Apartment,No,37,457,583,260
3196,9,Pankow,Apartment,No,32,400,507,260
3197,9,Pankow,Apartment,No,65,854,1083,260
3198,9,Pankow,Apartment,No,51,740,884,260
3199,9,Pankow,Apartment,No,49,728,880,260
3200,9,Pankow,Apartment,No,46,671,811,260
3201,9,Pankow,Apartment,No,53,756,929,260
3202,9,Pankow,Apartment,No,67,998,1228,260
3203,9,Pankow,Apartment,No,45,638,787,260
3204,9,Pankow,Apartment,Yes,52,779,937,260
3205,9,Pankow,Apartment,Yes,46,850,1006,260
3206,9,Pankow,Apartment,No,48,640,779,260
3207,9,Pankow,Apartment,Yes,33,614,717,260
3208,9,Pankow,Apartment,Yes,56,853,1015,260
3209,9,Pankow,Apartment,Yes,45,760,897,260
3210,9,Pankow,Apartment,No,45,539,692,260
3211,9,Pankow,Apartment,Yes,44,813,971,260
3212,9,Pankow,Apartment,No,44,630,761,260
3213,9,Pankow,Apartment,Yes,37,685,810,260
3214,9,Pankow,Apartment,Yes,39,600,735,260
3215,9,Pankow,Apartment,No,47,650,785,260
3216,9,Pankow,Apartment,Yes,50,796,963,260
3217,9,Pankow,Apartment,No,42,502,628,260
3218,9,Pankow,Apartment,No,60,748,944,260
3219,9,Pankow,Apartment,No,64,787,967,260
3220,9,Pankow,Apartment,No,46,610,775,260
3221,9,Pankow,Apartment,No,51,611,785,260
3222,9,Pankow,Apartment,No,70,862,1104,260
3223,9,Pankow,Apartment,Yes,60,1092,1279,260
3224,9,Pankow,Apartment,Yes,59,999,1197,260
3225,9,Pankow,Apartment,No,36,452,573,260
3226,9,Pankow,Apartment,Yes,41,614,752,260
3227,9,Pankow,Apartment,Yes,42,722,869,260
3228,9,Pankow,Apartment,Yes,42,760,897,260
3229,9,Pankow,Apartment,No,52,743,905,260
3230,9,Pankow,Apartment,No,58,730,898,260
3231,9,Pankow,Apartment,No,41,558,681,260
3232,9,Pankow,Apartment,No,46,611,744,260
3233,9,Pankow,Apartment,No,45,669,817,260
3234,9,Pankow,Apartment,No,44,549,675,260
3235,9,Pankow,Apartment,No,52,676,850,260
3236,9,Pankow,Apartment,No,46,687,839,260
3237,9,Pankow,Apartment,No,72,872,1090,260
3238,9,Pankow,Apartment,No,49,599,741,260
3239,9,Pankow,Apartment,No,47,631,768,260
3240,9,Pankow,Apartment,Yes,74,1258,1471,260
3241,9,Pankow,Apartment,Yes,60,895,1088,260
3242,9,Pankow,Apartment,No,47,612,755,260
3243,9,Pankow,Apartment,No,60,843,1049,260
3244,9,Pankow,Apartment,No,48,602,754,260
3245,9,Pankow,Apartment,Yes,44,758,895,260
3246,9,Pankow,Apartment,No,64,763,960,260
3247,9,Pankow,Apartment,No,56,744,930,260
3248,9,Pankow,Apartment,No,54,650,841,260
3249,9,Pankow,Apartment,Yes,60,1064,1246,260
3250,9,Pankow,Apartment,No,40,589,723,260
3251,9,Pankow,Apartment,No,40,593,713,260
3252,9,Pankow,Apartment,No,55,789,980,260
3253,9,Pankow,Apartment,No,28,411,509,260
3254,9,Pankow,Apartment,Yes,56,872,1035,260
3255,9,Pankow,Apartment,Yes,63,1043,1260,260
3256,9,Pankow,Apartment,Yes,54,951,1122,260
3257,9,Pankow,Apartment,No,45,608,735,260
3258,9,Pankow,Apartment,Yes,47,694,848,260
3259,9,Pankow,Apartment,Yes,61,910,1111,260
3260,9,Pankow,Apartment,No,49,603,770,260
3261,9,Pankow,Apartment,No,65,792,979,260
3262,9,Pankow,Apartment,No,49,607,780,260
3263,9,Pankow,Apartment,Yes,50,839,1019,260
3264,9,Pankow,Apartment,Yes,43,760,907,260
3265,9,Pankow,Apartment,No,50,690,841,260
3266,9,Pankow,Apartment,Yes,43,730,852,260
3267,9,Pankow,Apartment,Yes,61,1131,1339,260
3268,9,Pankow,Apartment,No,63,844,1048,260
3269,9,Pankow,Apartment,No,56,799,983,260
3270,9,Pankow,Apartment,No,55,703,866,260
3271,9,Pankow,Apartment,No,41,608,723,260
3272,9,Pankow,Apartment,No,40,505,620,260
3273,9,Pankow,Apartment,No,54,665,853,260
3274,9,Pankow,Apartment,Yes,43,703,841,260
3275,9,Pankow,Apartment,No,69,824,1053,260
3276,9,Pankow,Apartment,Yes,45,747,906,260
3277,9,Pankow,Apartment,Yes,69,1149,1388,260
3278,9,Pankow,Apartment,No,32,469,578,260
3279,9,Pankow,Apartment,No,42,620,770,260
3280,9,Pankow,Apartment,Yes,44,670,803,260
3281,9,Pankow,Apartment,No,38,517,643,260
3282,9,Pankow,Apartment,No,45,529,659,260
3283,9,Pankow,Apartment,No,67,977,1195,260
3284,9,Pankow,Apartment,No,48,681,831,260
3285,9,Pankow,Apartment,No,39,460,589,260
3286,9,Pankow,Apartment,No,53,633,796,260
3287,9,Pankow,Apartment,No,38,528,641,260
3288,9,Pankow,Apartment,No,71,1026,1272,260
3289,9,Pankow,Apartment,Yes,55,977,1154,260
3290,9,Pankow,Apartment,Yes,51,844,1023,260
3291,10,Wedding,Apartment,No,51,684,849,290
3292,10,Wedding,Apartment,No,54,623,814,290
3293,10,Wedding,Apartment,No,56,716,887,290
3294,10,Wedding,Apartment,No,40,508,646,290
3295,10,Wedding,Apartment,No,50,663,804,290
3296,10,Wedding,Apartment,Yes,36,568,680,290
3297,10,Wedding,Apartment,Yes,57,933,1118,290
3298,10,Wedding,Apartment,No,51,712,891,290
3299,10,Wedding,Apartment,No,65,771,994,290
3300,10,Wedding,Apartment,No,63,749,938,290
3301,10,Wedding,Apartment,No,56,647,816,290
3302,10,Wedding,Apartment,No,66,790,978,290
3303,10,Wedding,Apartment,No,38,492,619,290
3304,10,Wedding,Apartment,No,70,924,1126,290
3305,10,Wedding,Apartment,No,37,410,526,290
3306,10,Wedding,Apartment,Yes,63,977,1169,290
3307,10,Wedding,Apartment,No,47,615,760,290
3308,10,Wedding,Apartment,No,50,657,816,290
3309,10,Wedding,Apartment,No,79,1026,1256,290
3310,10,Wedding,Apartment,No,54,619,808,290
3311,10,Wedding,Apartment,Yes,38,631,764,290
3312,10,Wedding,Apartment,Yes,48,770,905,290
3313,10,Wedding,Apartment,No,48,600,746,290
3314,10,Wedding,Apartment,No,54,736,902,290
3315,10,Wedding,Apartment,Yes,64,1106,1302,290
3316,10,Wedding,Apartment,No,59,753,930,290
3317,10,Wedding,Apartment,No,49,669,828,290
3318,10,Wedding,Apartment,No,45,554,715,290
3319,10,Wedding,Apartment,No,63,772,973,290
3320,10,Wedding,Apartment,No,35,471,571,290
3321,10,Wedding,Apartment,No,57,752,933,290
3322,10,Wedding,Apartment,Yes,45,770,925,290
3323,10,Wedding,Apartment,Yes,58,897,1102,290
3324,10,Wedding,Apartment,No,65,718,950,290
3325,10,Wedding,Apartment,No,60,730,902,290
3326,10,Wedding,Apartment,No,47,538,688,290
3327,10,Wedding,Apartment,No,62,779,978,290
3328,10,Wedding,Apartment,No,28,308,389,290
3329,10,Wedding,Apartment,Yes,56,812,1010,290
3330,10,Wedding,Apartment,Yes,45,785,921,290
3331,10,Wedding,Apartment,Yes,36,605,730,290
3332,10,Wedding,Apartment,Yes,52,800,950,290
3333,10,Wedding,Apartment,Yes,68,1145,1352,290
3334,10,Wedding,Apartment,No,51,708,854,290
3335,10,Wedding,Apartment,Yes,67,1041,1268,290
3336,10,Wedding,Apartment,Yes,49,712,852,290
3337,10,Wedding,Apartment,No,48,600,741,290
3338,10,Wedding,Apartment,No,59,712,887,290
3339,10,Wedding,Apartment,No,51,684,863,290
3340,10,Wedding,Apartment,No,36,465,585,290
3341,10,Wedding,Apartment,Yes,74,1035,1288,290
3342,10,Wedding,Apartment,Yes,46,674,803,290
3343,10,Wedding,Apartment,No,60,808,1000,290
3344,10,Wedding,Apartment,No,61,801,1004,290
3345,10,Wedding,Apartment,No,78,891,1122,290
3346,10,Wedding,Apartment,No,48,562,712,290
3347,10,Wedding,Apartment,Yes,43,717,842,290
3348,10,Wedding,Apartment,Yes,75,1043,1258,290
3349,10,Wedding,Apartment,Yes,66,1154,1360,290
3350,10,Wedding,Apartment,No,74,896,1112,290
3351,10,Wedding,Apartment,Yes,48,715,872,290
3352,10,Wedding,Apartment,No,47,658,807,290
3353,10,Wedding,Apartment,Yes,40,571,715,290
3354,10,Wedding,Apartment,No,45,500,641,290
3355,10,Wedding,Apartment,No,46,523,662,290
3356,10,Wedding,Apartment,No,38,458,577,290
3357,10,Wedding,Apartment,No,63,706,932,290
3358,10,Wedding,Apartment,Yes,57,950,1145,290
3359,10,Wedding,Apartment,No,57,758,960,290
3360,10,Wedding,Apartment,Yes,60,1012,1212,290
3361,10,Wedding,Apartment,No,54,642,829,290
3362,10,Wedding,Apartment,Yes,60,1015,1214,290
3363,10,Wedding,Apartment,Yes,35,482,582,290
3364,10,Wedding,Apartment,No,40,516,645,290
3365,10,Wedding,Apartment,Yes,51,712,876,290
3366,10,Wedding,Apartment,No,46,509,660,290
3367,10,Wedding,Apartment,Yes,49,776,937,290
3368,10,Wedding,Apartment,No,68,793,1018,290
3369,10,Wedding,Apartment,No,61,850,1067,290
3370,10,Wedding,Apartment,No,69,871,1070,290
3371,10,Wedding,Apartment,No,68,893,1113,290
3372,10,Wedding,Apartment,Yes,45,633,791,290
3373,10,Wedding,Apartment,No,49,646,809,290
3374,10,Wedding,Apartment,No,60,721,909,290
3375,10,Wedding,Apartment,No,55,662,855,290
3376,10,Wedding,Apartment,No,49,612,787,290
3377,10,Wedding,Apartment,No,58,703,874,290
3378,10,Wedding,Apartment,Yes,52,736,914,290
3379,10,Wedding,Apartment,No,59,753,960,290
3380,10,Wedding,Apartment,No,49,686,857,290
3381,10,Wedding,Apartment,Yes,58,998,1173,290
3382,10,Wedding,Apartment,No,28,326,417,290
3383,10,Wedding,Apartment,No,52,583,730,290
3384,10,Wedding,Apartment,No,49,663,813,290
3385,10,Wedding,Apartment,No,57,664,856,290
3386,10,Wedding,Apartment,Yes,59,898,1084,290
3387,10,Wedding,Apartment,Yes,44,729,854,290
3388,10,Wedding,Apartment,No,28,352,441,290
3389,10,Wedding,Apartment,No,48,664,834,290
3390,10,Wedding,Apartment,No,62,824,1009,290
3391,10,Wedding,Apartment,No,38,475,610,290
3392,10,Wedding,Apartment,Yes,48,738,909,290
3393,10,Wedding,Apartment,No,49,612,765,290
3394,10,Wedding,Apartment,Yes,56,846,1023,290
3395,10,Wedding,Apartment,No,56,625,816,290
3396,10,Wedding,Apartment,No,52,595,751,290
3397,10,Wedding,Apartment,No,47,563,702,290
3398,10,Wedding,Apartment,No,62,735,926,290
3399,10,Wedding,Apartment,No,81,1029,1276,290
3400,10,Wedding,Apartment,Yes,59,838,1043,290
3401,10,Wedding,Apartment,No,45,563,713,290
3402,10,Wedding,Apartment,Yes,34,472,569,290
3403,10,Wedding,Apartment,No,67,828,1068,290
3404,10,Wedding,Apartment,Yes,51,873,1033,290
3405,10,Wedding,Apartment,No,66,794,1031,290
3406,10,Wedding,Apartment,No,53,666,824,290
3407,10,Wedding,Apartment,No,45,558,712,290
3408,10,Wedding,Apartment,Yes,52,784,937,290
3409,10,Wedding,Apartment,Yes,42,694,839,290
3410,10,Wedding,Apartment,No,54,684,871,290
3411,10,Wedding,Apartment,No,46,518,675,290
3412,10,Wedding,Apartment,Yes,44,747,892,290
3413,10,Wedding,Apartment,Yes,74,1126,1373,290
3414,10,Wedding,Apartment,No,53,695,881,290
3415,10,Wedding,Apartment,No,44,587,742,290
3416,10,Wedding,Apartment,No,35,421,544,290
3417,10,Wedding,Apartment,No,68,816,1042,290
3418,10,Wedding,Apartment,Yes,28,397,493,290
3419,10,Wedding,Apartment,No,59,756,934,290
3420,10,Wedding,Apartment,No,41,501,637,290
3421,10,Wedding,Apartment,No,71,944,1188,290
3422,10,Wedding,Apartment,Yes,54,810,988,290
3423,10,Wedding,Apartment,No,54,629,796,290
3424,10,Wedding,Apartment,No,68,891,1127,290
3425,10,Wedding,Apartment,Yes,66,960,1189,290
3426,10,Wedding,Apartment,No,66,884,1097,290
3427,10,Wedding,Apartment,No,53,606,782,290
3428,10,Wedding,Apartment,No,39,475,612,290
3429,10,Wedding,Apartment,No,54,621,780,290
3430,10,Wedding,Apartment,No,49,652,823,290
3431,10,Wedding,Apartment,No,47,619,780,290
3432,10,Wedding,Apartment,No,52,598,775,290
3433,10,Wedding,Apartment,No,50,675,847,290
3434,10,Wedding,Apartment,No,58,753,929,290
3435,10,Wedding,Apartment,No,48,557,730,290
3436,10,Wedding,Apartment,No,40,441,571,290
3437,10,Wedding,Apartment,No,52,657,814,290
3438,10,Wedding,Apartment,No,62,691,867,290
3439,10,Wedding,Apartment,No,30,378,484,290
3440,10,Wedding,Apartment,No,58,795,973,290
3441,10,Wedding,Apartment,No,42,507,655,290
3442,10,Wedding,Apartment,No,55,747,924,290
3443,10,Wedding,Apartment,No,58,733,898,290
3444,10,Wedding,Apartment,Yes,41,702,829,290
3445,10,Wedding,Apartment,No,55,739,898,290
3446,10,Wedding,Apartment,No,63,775,979,290
3447,10,Wedding,Apartment,No,43,541,677,290
3448,10,Wedding,Apartment,No,44,587,732,290
3449,10,Wedding,Apartment,No,64,706,933,290
3450,10,Wedding,Apartment,No,54,651,845,290
3451,10,Wedding,Apartment,Yes,70,1184,1395,290
3452,10,Wedding,Apartment,No,28,309,407,290
3453,10,Wedding,Apartment,Yes,54,833,1016,290
3454,10,Wedding,Apartment,No,64,808,1035,290
3455,10,Wedding,Apartment,No,28,361,444,290
3456,10,Wedding,Apartment,No,44,595,725,290
3457,10,Wedding,Apartment,Yes,71,1236,1488,290
3458,10,Wedding,Apartment,No,44,502,645,290
3459,10,Wedding,Apartment,Yes,62,1010,1196,290
3460,10,Wedding,Apartment,No,46,573,711,290
3461,10,Wedding,Apartment,No,36,444,545,290
3462,10,Wedding,Apartment,No,77,968,1184,290
3463,10,Wedding,Apartment,No,39,475,600,290
3464,10,Wedding,Apartment,No,41,537,678,290
3465,10,Wedding,Apartment,No,65,874,1092,290
3466,10,Wedding,Apartment,No,28,345,440,290
3467,10,Wedding,Apartment,No,46,537,674,290
3468,10,Wedding,Apartment,Yes,40,637,774,290
3469,10,Wedding,Apartment,Yes,32,541,650,290
3470,10,Wedding,Apartment,No,71,822,1070,290
3471,10,Wedding,Apartment,Yes,76,1213,1443,290
3472,10,Wedding,Apartment,No,53,675,853,290
3473,10,Wedding,Apartment,No,42,477,601,290
3474,10,Wedding,Apartment,No,73,894,1142,290
3475,10,Wedding,Apartment,Yes,58,801,995,290
3476,10,Wedding,Apartment,Yes,68,942,1143,290
3477,10,Wedding,Apartment,Yes,40,613,739,290
3478,10,Wedding,Apartment,Yes,81,1135,1421,290
3479,10,Wedding,Apartment,Yes,48,676,813,290
3480,10,Wedding,Apartment,No,75,839,1059,290
3481,10,Wedding,Apartment,No,52,593,742,290
3482,10,Wedding,Apartment,Yes,51,740,916,290
3483,10,Wedding,Apartment,No,57,632,803,290
3484,10,Wedding,Apartment,Yes,28,442,534,290
3485,10,Wedding,Apartment,No,41,548,687,290
3486,10,Wedding,Apartment,Yes,49,768,941,290
3487,10,Wedding,Apartment,No,53,665,853,290
3488,10,Wedding,Apartment,No,62,767,962,290
3489,10,Wedding,Apartment,No,52,660,809,290
3490,10,Wedding,Apartment,Yes,39,676,811,290
3491,10,Wedding,Apartment,No,68,847,1044,290
3492,10,Wedding,Apartment,No,44,529,687,290
3493,10,Wedding,Apartment,No,51,630,796,290
3494,10,Wedding,Apartment,Yes,45,643,781,290
3495,10,Wedding,Apartment,Yes,71,1215,1448,290
3496,10,Wedding,Apartment,No,60,730,935,290
3497,10,Wedding,Apartment,No,68,836,1049,290
3498,10,Wedding,Apartment,Yes,45,721,865,290
3499,10,Wedding,Apartment,No,46,511,660,290
3500,10,Wedding,Apartment,No,47,545,704,290
3501,10,Wedding,Apartment,No,42,588,731,290
3502,10,Wedding,Apartment,Yes,37,572,698,290
3503,10,Wedding,Apartment,No,63,872,1060,290
3504,10,Wedding,Apartment,Yes,57,869,1058,290
3505,10,Wedding,Apartment,Yes,39,610,737,290
3506,10,Wedding,Apartment,No,62,697,881,290
3507,10,Wedding,Apartment,No,57,713,876,290
3508,10,Wedding,Apartment,Yes,33,474,579,290
3509,10,Wedding,Apartment,No,75,868,1094,290
3510,10,Wedding,Apartment,No,53,716,897,290
3511,10,Wedding,Apartment,No,64,798,1010,290
3512,10,Wedding,Apartment,No,36,499,626,290
3513,10,Wedding,Apartment,No,67,814,1048,290
3514,10,Wedding,Apartment,No,57,698,859,290
3515,10,Wedding,Apartment,No,57,751,917,290
3516,10,Wedding,Apartment,No,40,494,622,290
3517,10,Wedding,Apartment,Yes,56,787,965,290
3518,10,Wedding,Apartment,No,57,755,945,290
3519,10,Wedding,Apartment,No,48,530,668,290
3520,10,Wedding,Apartment,No,34,398,512,290
3521,10,Wedding,Apartment,Yes,53,756,944,290
3522,10,Wedding,Apartment,No,48,560,695,290
3523,10,Wedding,Apartment,No,52,578,727,290
3524,10,Wedding,Apartment,No,61,743,937,290
3525,10,Wedding,Apartment,No,41,481,622,290
3526,10,Wedding,Apartment,No,49,558,709,290
3527,10,Wedding,Apartment,No,60,742,938,290
3528,10,Wedding,Apartment,No,37,462,582,290
3529,10,Wedding,Apartment,No,44,508,662,290
3530,10,Wedding,Apartment,No,51,697,857,290
3531,10,Wedding,Apartment,Yes,39,649,786,290
3532,10,Wedding,Apartment,No,55,605,795,290
3533,10,Wedding,Apartment,No,61,680,879,290
3534,10,Wedding,Apartment,No,56,621,805,290
3535,10,Wedding,Apartment,No,45,582,739,290
3536,10,Wedding,Apartment,No,42,505,656,290
3537,10,Wedding,Apartment,No,47,520,662,290
3538,10,Wedding,Apartment,Yes,55,927,1124,290
3539,10,Wedding,Apartment,Yes,44,721,869,290
3540,10,Wedding,Apartment,Yes,72,1197,1405,290
3541,10,Wedding,Apartment,No,61,847,1042,290
3542,10,Wedding,Apartment,No,58,757,947,290
3543,10,Wedding,Apartment,No,42,518,651,290
3544,10,Wedding,Apartment,No,38,474,585,290
3545,10,Wedding,Apartment,No,69,793,1028,290
3546,10,Wedding,Apartment,Yes,57,849,1041,290
3547,10,Wedding,Apartment,No,38,478,588,290
3548,10,Wedding,Apartment,Yes,40,576,704,290
3549,10,Wedding,Apartment,No,57,663,867,290
3550,10,Wedding,Apartment,No,28,314,398,290
3551,10,Wedding,Apartment,Yes,44,741,871,290
3552,10,Wedding,Apartment,No,35,442,555,290
3553,10,Wedding,Apartment,No,36,449,573,290
3554,10,Wedding,Apartment,No,49,652,793,290
3555,10,Wedding,Apartment,No,53,721,892,290
3556,10,Wedding,Apartment,Yes,63,994,1175,290
3557,10,Wedding,Apartment,Yes,46,783,948,290
3558,10,Wedding,Apartment,No,35,487,586,290
3559,10,Wedding,Apartment,Yes,47,794,933,290
